record_id,sheet,row_number,term,normalized_term,workbook_category,workbook_status,workbook_confidence,workbook_mapping,verification_disposition,reason,recommended_review_action
scryall-data-accumulation-R158,scryall_data_accumulation,158,Kraken,kraken,Creature Type,,,,VERIFIED_NATIVE,Exact match in Scryfall catalog creature-types,Safe only as current native catalog fact.
scryall-data-accumulation-R159,scryall_data_accumulation,159,Kree,kree,Creature Type,,,,VERIFIED_NATIVE,Exact match in Scryfall catalog creature-types,Safe only as current native catalog fact.
scryall-data-accumulation-R160,scryall_data_accumulation,160,Lamia,lamia,Creature Type,,,,VERIFIED_NATIVE,Exact match in Scryfall catalog creature-types,Safe only as current native catalog fact.
scryall-data-accumulation-R161,scryall_data_accumulation,161,Lammasu,lammasu,Creature Type,,,,VERIFIED_NATIVE,Exact match in Scryfall catalog creature-types,Safe only as current native catalog fact.
scryall-data-accumulation-R162,scryall_data_accumulation,162,Leech,leech,Creature Type,,,,VERIFIED_NATIVE,Exact match in Scryfall catalog creature-types,Safe only as current native catalog fact.
scryall-data-accumulation-R163,scryall_data_accumulation,163,Lemur,lemur,Creature Type,,,,VERIFIED_NATIVE,Exact match in Scryfall catalog creature-types,Safe only as current native catalog fact.
scryall-data-accumulation-R164,scryall_data_accumulation,164,Leviathan,leviathan,Creature Type,,,,VERIFIED_NATIVE,Exact match in Scryfall catalog creature-types,Safe only as current native catalog fact.
scryall-data-accumulation-R165,scryall_data_accumulation,165,Lhurgoyf,lhurgoyf,Creature Type,,,,VERIFIED_NATIVE,Exact match in Scryfall catalog creature-types,Safe only as current native catalog fact.
scryall-data-accumulation-R166,scryall_data_accumulation,166,Licid,licid,Creature Type,,,,VERIFIED_NATIVE,Exact match in Scryfall catalog creature-types,Safe only as current native catalog fact.
scryall-data-accumulation-R167,scryall_data_accumulation,167,Lizard,lizard,Creature Type,,,,VERIFIED_NATIVE,Exact match in Scryfall catalog creature-types,Safe only as current native catalog fact.
scryall-data-accumulation-R168,scryall_data_accumulation,168,Llama,llama,Creature Type,,,,VERIFIED_NATIVE,Exact match in Scryfall catalog creature-types,Safe only as current native catalog fact.
scryall-data-accumulation-R169,scryall_data_accumulation,169,Lobster,lobster,Creature Type,,,,VERIFIED_NATIVE,Exact match in Scryfall catalog creature-types,Safe only as current native catalog fact.
scryall-data-accumulation-R170,scryall_data_accumulation,170,Manticore,manticore,Creature Type,,,,VERIFIED_NATIVE,Exact match in Scryfall catalog creature-types,Safe only as current native catalog fact.
scryall-data-accumulation-R171,scryall_data_accumulation,171,Masticore,masticore,Creature Type,,,,VERIFIED_NATIVE,Exact match in Scryfall catalog creature-types,Safe only as current native catalog fact.
scryall-data-accumulation-R172,scryall_data_accumulation,172,Mercenary,mercenary,Creature Type,,,,VERIFIED_NATIVE,Exact match in Scryfall catalog creature-types,Safe only as current native catalog fact.
scryall-data-accumulation-R173,scryall_data_accumulation,173,Merfolk,merfolk,Creature Type,,,,VERIFIED_NATIVE,Exact match in Scryfall catalog creature-types,Safe only as current native catalog fact.
scryall-data-accumulation-R174,scryall_data_accumulation,174,Metathran,metathran,Creature Type,,,,VERIFIED_NATIVE,Exact match in Scryfall catalog creature-types,Safe only as current native catalog fact.
scryall-data-accumulation-R175,scryall_data_accumulation,175,Minion,minion,Creature Type,,,,VERIFIED_NATIVE,Exact match in Scryfall catalog creature-types,Safe only as current native catalog fact.
scryall-data-accumulation-R176,scryall_data_accumulation,176,Minotaur,minotaur,Creature Type,,,,VERIFIED_NATIVE,Exact match in Scryfall catalog creature-types,Safe only as current native catalog fact.
scryall-data-accumulation-R177,scryall_data_accumulation,177,Mite,mite,Creature Type,,,,VERIFIED_NATIVE,Exact match in Scryfall catalog creature-types,Safe only as current native catalog fact.
scryall-data-accumulation-R178,scryall_data_accumulation,178,Mole,mole,Creature Type,,,,VERIFIED_NATIVE,Exact match in Scryfall catalog creature-types,Safe only as current native catalog fact.
scryall-data-accumulation-R179,scryall_data_accumulation,179,Monger,monger,Creature Type,,,,VERIFIED_NATIVE,Exact match in Scryfall catalog creature-types,Safe only as current native catalog fact.
scryall-data-accumulation-R180,scryall_data_accumulation,180,Mongoose,mongoose,Creature Type,,,,VERIFIED_NATIVE,Exact match in Scryfall catalog creature-types,Safe only as current native catalog fact.
scryall-data-accumulation-R181,scryall_data_accumulation,181,Monk,monk,Creature Type,,,,VERIFIED_NATIVE,Exact match in Scryfall catalog creature-types,Safe only as current native catalog fact.
scryall-data-accumulation-R182,scryall_data_accumulation,182,Monkey,monkey,Creature Type,,,,VERIFIED_NATIVE,Exact match in Scryfall catalog creature-types,Safe only as current native catalog fact.
scryall-data-accumulation-R183,scryall_data_accumulation,183,Moogle,moogle,Creature Type,,,,VERIFIED_NATIVE,Exact match in Scryfall catalog creature-types,Safe only as current native catalog fact.
scryall-data-accumulation-R184,scryall_data_accumulation,184,Moonfolk,moonfolk,Creature Type,,,,VERIFIED_NATIVE,Exact match in Scryfall catalog creature-types,Safe only as current native catalog fact.
scryall-data-accumulation-R185,scryall_data_accumulation,185,Mount,mount,Creature Type,,,,VERIFIED_NATIVE,Exact match in Scryfall catalog creature-types,Safe only as current native catalog fact.
scryall-data-accumulation-R186,scryall_data_accumulation,186,Mouse,mouse,Creature Type,,,,VERIFIED_NATIVE,Exact match in Scryfall catalog creature-types,Safe only as current native catalog fact.
scryall-data-accumulation-R187,scryall_data_accumulation,187,Mutant,mutant,Creature Type,,,,VERIFIED_NATIVE,Exact match in Scryfall catalog creature-types,Safe only as current native catalog fact.
scryall-data-accumulation-R188,scryall_data_accumulation,188,Myr,myr,Creature Type,,,,VERIFIED_NATIVE,Exact match in Scryfall catalog creature-types,Safe only as current native catalog fact.
scryall-data-accumulation-R189,scryall_data_accumulation,189,Mystic,mystic,Creature Type,,,,VERIFIED_NATIVE,Exact match in Scryfall catalog creature-types,Safe only as current native catalog fact.
scryall-data-accumulation-R190,scryall_data_accumulation,190,Naga,naga,Creature Type,,,,VERIFIED_NATIVE,Exact match in Scryfall catalog creature-types,Safe only as current native catalog fact.
scryall-data-accumulation-R191,scryall_data_accumulation,191,Nautilus,nautilus,Creature Type,,,,VERIFIED_NATIVE,Exact match in Scryfall catalog creature-types,Safe only as current native catalog fact.
scryall-data-accumulation-R192,scryall_data_accumulation,192,Necron,necron,Creature Type,,,,VERIFIED_NATIVE,Exact match in Scryfall catalog creature-types,Safe only as current native catalog fact.
scryall-data-accumulation-R193,scryall_data_accumulation,193,Nephilim,nephilim,Creature Type,,,,VERIFIED_NATIVE,Exact match in Scryfall catalog creature-types,Safe only as current native catalog fact.
scryall-data-accumulation-R194,scryall_data_accumulation,194,Nightmare,nightmare,Creature Type,,,,VERIFIED_NATIVE,Exact match in Scryfall catalog creature-types,Safe only as current native catalog fact.
scryall-data-accumulation-R195,scryall_data_accumulation,195,Nightstalker,nightstalker,Creature Type,,,,VERIFIED_NATIVE,Exact match in Scryfall catalog creature-types,Safe only as current native catalog fact.
scryall-data-accumulation-R196,scryall_data_accumulation,196,Ninja,ninja,Creature Type,,,,VERIFIED_NATIVE,Exact match in Scryfall catalog creature-types,Safe only as current native catalog fact.
scryall-data-accumulation-R197,scryall_data_accumulation,197,Noble,noble,Creature Type,,,,VERIFIED_NATIVE,Exact match in Scryfall catalog creature-types,Safe only as current native catalog fact.
scryall-data-accumulation-R198,scryall_data_accumulation,198,Noggle,noggle,Creature Type,,,,VERIFIED_NATIVE,Exact match in Scryfall catalog creature-types,Safe only as current native catalog fact.
scryall-data-accumulation-R199,scryall_data_accumulation,199,Nomad,nomad,Creature Type,,,,VERIFIED_NATIVE,Exact match in Scryfall catalog creature-types,Safe only as current native catalog fact.
scryall-data-accumulation-R200,scryall_data_accumulation,200,Nymph,nymph,Creature Type,,,,VERIFIED_NATIVE,Exact match in Scryfall catalog creature-types,Safe only as current native catalog fact.
scryall-data-accumulation-R201,scryall_data_accumulation,201,Octopus,octopus,Creature Type,,,,VERIFIED_NATIVE,Exact match in Scryfall catalog creature-types,Safe only as current native catalog fact.
scryall-data-accumulation-R202,scryall_data_accumulation,202,Officer,officer,Creature Type,,,,VERIFIED_NATIVE,Exact match in Scryfall catalog creature-types,Safe only as current native catalog fact.
scryall-data-accumulation-R203,scryall_data_accumulation,203,Ogre,ogre,Creature Type,,,,VERIFIED_NATIVE,Exact match in Scryfall catalog creature-types,Safe only as current native catalog fact.
scryall-data-accumulation-R204,scryall_data_accumulation,204,Ooze,ooze,Creature Type,,,,VERIFIED_NATIVE,Exact match in Scryfall catalog creature-types,Safe only as current native catalog fact.
scryall-data-accumulation-R205,scryall_data_accumulation,205,Orb,orb,Creature Type,,,,VERIFIED_NATIVE,Exact match in Scryfall catalog creature-types,Safe only as current native catalog fact.
scryall-data-accumulation-R206,scryall_data_accumulation,206,Orc,orc,Creature Type,,,,VERIFIED_NATIVE,Exact match in Scryfall catalog creature-types,Safe only as current native catalog fact.
scryall-data-accumulation-R207,scryall_data_accumulation,207,Orgg,orgg,Creature Type,,,,VERIFIED_NATIVE,Exact match in Scryfall catalog creature-types,Safe only as current native catalog fact.
scryall-data-accumulation-R208,scryall_data_accumulation,208,Otter,otter,Creature Type,,,,VERIFIED_NATIVE,Exact match in Scryfall catalog creature-types,Safe only as current native catalog fact.
scryall-data-accumulation-R209,scryall_data_accumulation,209,Ouphe,ouphe,Creature Type,,,,VERIFIED_NATIVE,Exact match in Scryfall catalog creature-types,Safe only as current native catalog fact.
scryall-data-accumulation-R210,scryall_data_accumulation,210,Ox,ox,Creature Type,,,,VERIFIED_NATIVE,Exact match in Scryfall catalog creature-types,Safe only as current native catalog fact.
scryall-data-accumulation-R211,scryall_data_accumulation,211,Oyster,oyster,Creature Type,,,,VERIFIED_NATIVE,Exact match in Scryfall catalog creature-types,Safe only as current native catalog fact.
scryall-data-accumulation-R212,scryall_data_accumulation,212,Pangolin,pangolin,Creature Type,,,,VERIFIED_NATIVE,Exact match in Scryfall catalog creature-types,Safe only as current native catalog fact.
scryall-data-accumulation-R213,scryall_data_accumulation,213,Peasant,peasant,Creature Type,,,,VERIFIED_NATIVE,Exact match in Scryfall catalog creature-types,Safe only as current native catalog fact.
scryall-data-accumulation-R214,scryall_data_accumulation,214,Pegasus,pegasus,Creature Type,,,,VERIFIED_NATIVE,Exact match in Scryfall catalog creature-types,Safe only as current native catalog fact.
scryall-data-accumulation-R215,scryall_data_accumulation,215,Pentavite,pentavite,Creature Type,,,,VERIFIED_NATIVE,Exact match in Scryfall catalog creature-types,Safe only as current native catalog fact.
scryall-data-accumulation-R216,scryall_data_accumulation,216,Performer,performer,Creature Type,,,,VERIFIED_NATIVE,Exact match in Scryfall catalog creature-types,Safe only as current native catalog fact.
scryall-data-accumulation-R217,scryall_data_accumulation,217,Pest,pest,Creature Type,,,,VERIFIED_NATIVE,Exact match in Scryfall catalog creature-types,Safe only as current native catalog fact.
scryall-data-accumulation-R218,scryall_data_accumulation,218,Phelddagrif,phelddagrif,Creature Type,,,,VERIFIED_NATIVE,Exact match in Scryfall catalog creature-types,Safe only as current native catalog fact.
scryall-data-accumulation-R219,scryall_data_accumulation,219,Phoenix,phoenix,Creature Type,,,,VERIFIED_NATIVE,Exact match in Scryfall catalog creature-types,Safe only as current native catalog fact.
scryall-data-accumulation-R220,scryall_data_accumulation,220,Phyrexian,phyrexian,Creature Type,,,,VERIFIED_NATIVE,Exact match in Scryfall catalog creature-types,Safe only as current native catalog fact.
scryall-data-accumulation-R221,scryall_data_accumulation,221,Pilot,pilot,Creature Type,,,,VERIFIED_NATIVE,Exact match in Scryfall catalog creature-types,Safe only as current native catalog fact.
scryall-data-accumulation-R222,scryall_data_accumulation,222,Pincher,pincher,Creature Type,,,,VERIFIED_NATIVE,Exact match in Scryfall catalog creature-types,Safe only as current native catalog fact.
scryall-data-accumulation-R223,scryall_data_accumulation,223,Pirate,pirate,Creature Type,,,,VERIFIED_NATIVE,Exact match in Scryfall catalog creature-types,Safe only as current native catalog fact.
scryall-data-accumulation-R224,scryall_data_accumulation,224,Plant,plant,Creature Type,,,,VERIFIED_NATIVE,Exact match in Scryfall catalog creature-types,Safe only as current native catalog fact.
scryall-data-accumulation-R225,scryall_data_accumulation,225,Platypus,platypus,Creature Type,,,,VERIFIED_NATIVE,Exact match in Scryfall catalog creature-types,Safe only as current native catalog fact.
scryall-data-accumulation-R226,scryall_data_accumulation,226,Porcupine,porcupine,Creature Type,,,,VERIFIED_NATIVE,Exact match in Scryfall catalog creature-types,Safe only as current native catalog fact.
scryall-data-accumulation-R227,scryall_data_accumulation,227,Possum,possum,Creature Type,,,,VERIFIED_NATIVE,Exact match in Scryfall catalog creature-types,Safe only as current native catalog fact.
scryall-data-accumulation-R228,scryall_data_accumulation,228,Praetor,praetor,Creature Type,,,,VERIFIED_NATIVE,Exact match in Scryfall catalog creature-types,Safe only as current native catalog fact.
scryall-data-accumulation-R229,scryall_data_accumulation,229,Primarch,primarch,Creature Type,,,,VERIFIED_NATIVE,Exact match in Scryfall catalog creature-types,Safe only as current native catalog fact.
scryall-data-accumulation-R230,scryall_data_accumulation,230,Prism,prism,Creature Type,,,,VERIFIED_NATIVE,Exact match in Scryfall catalog creature-types,Safe only as current native catalog fact.
scryall-data-accumulation-R231,scryall_data_accumulation,231,Processor,processor,Creature Type,,,,VERIFIED_NATIVE,Exact match in Scryfall catalog creature-types,Safe only as current native catalog fact.
