identity,raw_identity_id,claim_id,statement,semantic_role,canon_status,confidence,source_ids,source_types,evidence_locations,evidence_classification,public_claim_suitability,live_scoring_link
NAYA,naya,naya_claim_0005,"White supports Naya through larger-picture duty, life, creatures, and greater-good language.",substantive_claim,Official design commentary,High,"[""src_vm_naya_evidence_ledger_20260530"",""src_wotc_rosewater_naya_searching_within""]","[""Curated evidence ledger"",""Official Wizards design article capture""]","[{""source_id"":""src_vm_naya_evidence_ledger_20260530"",""locator"":""docs/research/naya/naya-evidence-ledger.md#L14"",""note"":""Evidence row records White larger-picture duty, life, creatures, and greater good as support."",""locator_type"":""line_range"",""bounded_paraphrase"":""Evidence row records White larger-picture duty, life, creatures, and greater good as support."",""evidence_scope"":""identity-boundary"",""interpretation_level"":""direct-or-bounded-interpretation""},{""source_id"":""src_wotc_rosewater_naya_searching_within"",""locator"":""docs/research/canon/mark_rosewater_official_three_color/Naya_Searching Within _ MAGIC_ THE GATHERING.md#L151-L160"",""note"":""The article describes White as seeing the larger picture, life, creatures, and greater good."",""locator_type"":""line_range"",""bounded_paraphrase"":""The article describes White as seeing the larger picture, life, creatures, and greater good."",""evidence_scope"":""identity-boundary"",""interpretation_level"":""direct-or-bounded-interpretation""}]",Internal synthesis or editorial interpretation grounded in cited sources,Requires editorial qualification and an explicit Commander-behavior interpretive bridge,None: live answer likelihoods do not reference claim IDs.
NAYA,naya,naya_claim_0006,"Red supports Naya through feral instinct, immediacy, loyalty, and bond language.",substantive_claim,Official design commentary,High,"[""src_vm_naya_evidence_ledger_20260530"",""src_wotc_rosewater_naya_searching_within""]","[""Curated evidence ledger"",""Official Wizards design article capture""]","[{""source_id"":""src_vm_naya_evidence_ledger_20260530"",""locator"":""docs/research/naya/naya-evidence-ledger.md#L15"",""note"":""Evidence row records Red feral instinct, immediacy, loyalty, and bond as support."",""locator_type"":""line_range"",""bounded_paraphrase"":""Evidence row records Red feral instinct, immediacy, loyalty, and bond as support."",""evidence_scope"":""identity-boundary"",""interpretation_level"":""direct-or-bounded-interpretation""},{""source_id"":""src_wotc_rosewater_naya_searching_within"",""locator"":""docs/research/canon/mark_rosewater_official_three_color/Naya_Searching Within _ MAGIC_ THE GATHERING.md#L161-L165"",""note"":""The article describes Red as feral, instinctive, loyal, and bond-oriented in the Naya frame."",""locator_type"":""line_range"",""bounded_paraphrase"":""The article describes Red as feral, instinctive, loyal, and bond-oriented in the Naya frame."",""evidence_scope"":""identity-boundary"",""interpretation_level"":""direct-or-bounded-interpretation""}]",Internal synthesis or editorial interpretation grounded in cited sources,Requires editorial qualification and an explicit Commander-behavior interpretive bridge,None: live answer likelihoods do not reference claim IDs.
NAYA,naya,naya_claim_0007,Naya's internal balance is Green abundance moderated by enough Red to avoid over-order and enough White to avoid pure chaos.,substantive_claim,Official design commentary with source boundary,High,"[""src_vm_naya_evidence_ledger_20260530"",""src_wotc_rosewater_naya_searching_within""]","[""Curated evidence ledger"",""Official Wizards design article capture""]","[{""source_id"":""src_vm_naya_evidence_ledger_20260530"",""locator"":""docs/research/naya/naya-evidence-ledger.md#L16"",""note"":""Evidence row records Naya balance as Green abundance moderated by Red and White."",""locator_type"":""line_range"",""bounded_paraphrase"":""Evidence row records Naya balance as Green abundance moderated by Red and White."",""evidence_scope"":""identity-boundary"",""interpretation_level"":""direct-or-bounded-interpretation""},{""source_id"":""src_wotc_rosewater_naya_searching_within"",""locator"":""docs/research/canon/mark_rosewater_official_three_color/Naya_Searching Within _ MAGIC_ THE GATHERING.md#L171-L175"",""note"":""The article describes Naya balance as enough Red to avoid order and enough White to avoid chaos."",""locator_type"":""line_range"",""bounded_paraphrase"":""The article describes Naya balance as enough Red to avoid order and enough White to avoid chaos."",""evidence_scope"":""identity-boundary"",""interpretation_level"":""direct-or-bounded-interpretation""}]",Internal synthesis or editorial interpretation grounded in cited sources,Requires editorial qualification and an explicit Commander-behavior interpretive bridge,None: live answer likelihoods do not reference claim IDs.
NAYA,naya,naya_claim_0008,Naya's absence of Blue and Black can be read as absence of controlling technology or intellectual mastery and self-interested ecological extraction.,substantive_claim,Design commentary with source boundary,High,"[""src_vm_naya_evidence_ledger_20260530"",""src_wotc_rosewater_naya_searching_within""]","[""Curated evidence ledger"",""Official Wizards design article capture""]","[{""source_id"":""src_vm_naya_evidence_ledger_20260530"",""locator"":""docs/research/naya/naya-evidence-ledger.md#L17"",""note"":""Evidence row records Blue and Black absence as control and extraction boundaries."",""locator_type"":""line_range"",""bounded_paraphrase"":""Evidence row records Blue and Black absence as control and extraction boundaries."",""evidence_scope"":""identity-boundary"",""interpretation_level"":""direct-or-bounded-interpretation""},{""source_id"":""src_wotc_rosewater_naya_searching_within"",""locator"":""docs/research/canon/mark_rosewater_official_three_color/Naya_Searching Within _ MAGIC_ THE GATHERING.md#L107-L147"",""note"":""The article contrasts Green/Naya with Black ecological self-interest and Blue controlling mastery."",""locator_type"":""line_range"",""bounded_paraphrase"":""The article contrasts Green/Naya with Black ecological self-interest and Blue controlling mastery."",""evidence_scope"":""identity-boundary"",""interpretation_level"":""direct-or-bounded-interpretation""}]",Internal synthesis or editorial interpretation grounded in cited sources,Requires editorial qualification and an explicit Commander-behavior interpretive bridge,None: live answer likelihoods do not reference claim IDs.
NAYA,naya,naya_claim_0009,"Naya must not be flattened into generic big creatures, generic tokens, generic RGW, casual battlecruiser, Cabaretti, Selesnya-with-red, Gruul-with-white, Bant-with-red, or Jund-style consumption.",substantive_claim,Source-supported boundary,High,"[""src_vm_naya_evidence_ledger_20260530""]","[""Curated evidence ledger""]","[{""source_id"":""src_vm_naya_evidence_ledger_20260530"",""locator"":""docs/research/naya/naya-evidence-ledger.md#L19"",""note"":""Evidence row records Naya anti-flattening boundaries against generic RGW, big creatures, tokens, Cabaretti, Bant, and Jund drift."",""locator_type"":""line_range"",""bounded_paraphrase"":""Evidence row records Naya anti-flattening boundaries against generic RGW, big creatures, tokens, Cabaretti, Bant, and Jund drift."",""evidence_scope"":""identity-boundary"",""interpretation_level"":""direct-or-bounded-interpretation""}]",Internal synthesis or editorial interpretation grounded in cited sources,Requires editorial qualification and an explicit Commander-behavior interpretive bridge,None: live answer likelihoods do not reference claim IDs.
NAYA,naya,naya_claim_0010,"RGW, GRW, and WRG may appear only as color-direction metadata, query construction values, or validation terms for Naya.",substantive_claim,Source-supported metadata boundary,High,"[""src_vm_naya_evidence_ledger_20260530"",""src_vm_canon_inventory_three_color_audit_20260528""]","[""Curated evidence ledger"",""Canon inventory and discovery audit""]","[{""source_id"":""src_vm_naya_evidence_ledger_20260530"",""locator"":""docs/research/naya/naya-evidence-ledger.md#L21"",""note"":""Evidence row keeps RGW, GRW, and WRG as metadata or validation terms only."",""locator_type"":""line_range"",""bounded_paraphrase"":""Evidence row keeps RGW, GRW, and WRG as metadata or validation terms only."",""evidence_scope"":""identity-boundary"",""interpretation_level"":""direct-or-bounded-interpretation""},{""source_id"":""src_vm_canon_inventory_three_color_audit_20260528"",""locator"":""docs/analysis/canon-inventory-three-color-reference-audit.md#L8-L44"",""note"":""Canon inventory records WRG as a three-color code while separately identifying Naya as the named Green-centered shard source."",""locator_type"":""line_range"",""bounded_paraphrase"":""Canon inventory records WRG as a three-color code while separately identifying Naya as the named Green-centered shard source."",""evidence_scope"":""identity-boundary"",""interpretation_level"":""direct-or-bounded-interpretation""}]",Internal synthesis or editorial interpretation grounded in cited sources,Requires editorial qualification and an explicit Commander-behavior interpretive bridge,None: live answer likelihoods do not reference claim IDs.
PRISMARI,prismari,prismari_claim_001,Prismari is Strixhaven's blue-red College of Elemental Arts.,substantive_claim,Canon-supported,High,"[""src_wotc_planeswalkers_guide_strixhaven_2021"",""src_wotc_strixhaven_product_page_2021""]","[""Official setting guide"",""Official product page""]","[{""source_id"":""src_wotc_planeswalkers_guide_strixhaven_2021"",""locator_type"":""section"",""locator"":""Prismari College"",""bounded_paraphrase"":""The guide identifies Prismari as the blue-red College of Elemental Arts."",""evidence_scope"":""identity-wide"",""interpretation_level"":""direct-fact""},{""source_id"":""src_wotc_strixhaven_product_page_2021"",""locator_type"":""product-page-section"",""locator"":""Prismari college overview"",""bounded_paraphrase"":""The product page identifies Prismari as a blue-red Strixhaven college."",""evidence_scope"":""identity-wide"",""interpretation_level"":""direct-fact""}]",Officially supported within the raw identity corpus,Potentially suitable when scope matches the cited evidence,None: live answer likelihoods do not reference claim IDs.
PRISMARI,prismari,prismari_claim_002,The 2021 guide says Prismari mages see no difference between magic and art.,substantive_claim,Canon-supported,High,"[""src_wotc_planeswalkers_guide_strixhaven_2021""]","[""Official setting guide""]","[{""source_id"":""src_wotc_planeswalkers_guide_strixhaven_2021"",""locator_type"":""section"",""locator"":""Prismari College"",""bounded_paraphrase"":""The guide states that Prismari mages see magic and art as inseparable."",""evidence_scope"":""identity-wide"",""interpretation_level"":""direct-fact""}]",Officially supported within the raw identity corpus,Potentially suitable when scope matches the cited evidence,None: live answer likelihoods do not reference claim IDs.
PRISMARI,prismari,prismari_claim_003,"The 2021 guide describes Prismari spells as spectacles of raw creativity using elemental forces such as fire, ice, water, wind, stone, lightning, heat, cold, and more.",substantive_claim,Canon-supported,High,"[""src_wotc_planeswalkers_guide_strixhaven_2021""]","[""Official setting guide""]","[{""source_id"":""src_wotc_planeswalkers_guide_strixhaven_2021"",""locator_type"":""section"",""locator"":""Prismari College"",""bounded_paraphrase"":""The guide describes Prismari spells as raw creative spectacles using multiple elemental forces."",""evidence_scope"":""identity-wide"",""interpretation_level"":""direct-fact""}]",Officially supported within the raw identity corpus,Potentially suitable when scope matches the cited evidence,None: live answer likelihoods do not reference claim IDs.
PRISMARI,prismari,prismari_claim_004,"The 2021 guide frames Prismari's blue side around training, study, visualization, technique, and artistic theory, while its red side emphasizes passion and expression.",substantive_claim,Canon-supported,High,"[""src_wotc_planeswalkers_guide_strixhaven_2021""]","[""Official setting guide""]","[{""source_id"":""src_wotc_planeswalkers_guide_strixhaven_2021"",""locator_type"":""section"",""locator"":""The Dichotomy of Prismari - Blue and Red"",""bounded_paraphrase"":""The guide contrasts blue training, study, visualization, technique, and theory with red passion and expression."",""evidence_scope"":""identity-wide"",""interpretation_level"":""direct-fact""}]",Officially supported within the raw identity corpus,Potentially suitable when scope matches the cited evidence,None: live answer likelihoods do not reference claim IDs.
